osmid,y,x,highway,street_count,junction,geometry
392576385,13.0432565,80.1735179,,3,,POINT (80.1735179 13.0432565)
392576386,13.0432781,80.1731086,,3,,POINT (80.1731086 13.0432781)
392576390,13.0449532,80.1739995,,3,,POINT (80.1739995 13.0449532)
392576391,13.0449039,80.1747605,,4,,POINT (80.1747605 13.0449039)
392576394,13.044032,80.1763721,,3,,POINT (80.1763721 13.044032)
392576395,13.0448735,80.1751621,,3,,POINT (80.1751621 13.0448735)
392576396,13.0464744,80.1757954,,3,,POINT (80.1757954 13.0464744)
392576397,13.0450491,80.175739,,1,,POINT (80.175739 13.0450491)
392576398,13.0460694,80.1757897,,3,,POINT (80.1757897 13.0460694)
392576400,13.0461356,80.1742783,,1,,POINT (80.1742783 13.0461356)
392629599,13.0453708,80.1740683,,3,,POINT (80.1740683 13.0453708)
392629600,13.0453187,80.1748063,,4,,POINT (80.1748063 13.0453187)
392629601,13.0480533,80.1753962,,3,,POINT (80.1753962 13.0480533)
392629602,13.04786,80.1772336,,3,,POINT (80.1772336 13.04786)
392629604,13.0384109,80.1660783,,3,,POINT (80.1660783 13.0384109)
392629605,13.0388063,80.1681486,,4,,POINT (80.1681486 13.0388063)
392629606,13.0417056,80.1684479,,3,,POINT (80.1684479 13.0417056)
392629607,13.0395584,80.1666778,,1,,POINT (80.1666778 13.0395584)
392629609,13.0407878,80.1679557,,1,,POINT (80.1679557 13.0407878)
392629611,13.0412188,80.1679699,,3,,POINT (80.1679699 13.0412188)
392629612,13.0408652,80.1671781,,3,,POINT (80.1671781 13.0408652)
392629613,13.0418332,80.1672041,,3,,POINT (80.1672041 13.0418332)
392629614,13.0412815,80.1671885,,4,,POINT (80.1671885 13.0412815)
